duration,src_bytes,dst_bytes,count,dst_host_srv_count,labels
0,45,45,175,254,1
0,0,0,233,13,0
1,1184,327,1,138,1
0,249,2612,20,255,1
0,43,76,126,255,1
0,245,5959,1,255,1
801,72564,0,29,253,0
0,315,1147,2,255,1
0,216,27178,2,255,1
0,0,0,261,12,0
0,0,0,472,1,0
0,53,53,510,255,1
0,221,1536,22,255,1
0,307,25783,7,255,1
0,0,0,443,1,0
0,339,833,14,255,1
1,2599,293,3,107,0
0,0,0,144,2,0
0,0,36,4,54,0
0,0,0,118,13,0
0,326,2636,2,255,1
0,223,757,4,221,1
0,1032,0,43,255,0
0,200,594,10,255,1
0,0,0,92,255,0
0,0,0,279,18,0
0,46,43,128,255,1
0,296,1650,12,255,1
0,45,45,100,255,1
0,0,0,2,53,0
0,305,2507,4,255,1
0,1814,330,1,176,1
0,0,0,112,14,0
0,0,0,436,1,0
0,54540,8314,3,251,0
0,296,873,4,255,1
0,36,236,1,3,0
0,12,0,1,3,0
0,0,0,196,6,0
0,0,0,199,13,0
0,339,2432,2,255,1
8128,0,15,1,59,0
0,129,174,1,255,0
0,1227,390,1,9,1
0,1032,0,511,201,0
0,12,0,2,28,0
0,0,0,477,1,0
0,0,0,213,8,0
0,0,0,262,9,0
1,2599,293,3,100,0
0,278,300,1,255,1
0,234,9283,15,255,1
0,0,0,191,6,0
0,231,873,9,231,1
0,0,0,234,7,0
0,241,14276,6,255,1
0,218,326,7,255,1
0,0,0,20,58,0
4,32,93,1,225,0
0,0,0,236,9,0
0,45,45,124,255,1
0,0,0,253,16,0
0,0,0,4,127,0
0,265,5697,4,255,1
0,45,81,198,255,1
7662,0,44,1,165,0
0,299,677,9,255,1
903,59424,0,4,253,0
5,30,93,2,245,0
0,241,396,10,255,1
8124,0,15,1,80,0
0,0,0,143,255,0
0,1,0,42,18,1
0,0,0,145,15,0
0,479,8871,5,255,1
0,213,174,1,255,1
5,30,93,1,254,0
0,208,2404,2,41,1
0,0,0,253,8,0
1,860,332,1,104,1
0,286,16446,1,255,1
0,54540,8314,4,255,0
0,54,55,510,255,1
0,1032,0,324,255,0
0,218,943,15,226,1
0,0,0,272,9,0
0,321,453,12,255,1
7220,0,44,1,248,0
0,0,36,3,36,0
0,1,1,151,1,0
0,228,269,19,255,1
5,30,93,1,249,0
0,305,6305,7,241,1
0,0,0,39,3,0
0,0,0,428,1,0
0,0,0,279,11,0
0,52,54,509,255,1
0,197,27533,3,255,1
0,0,0,1,7,1
0,747,334,1,148,1
0,53,50,509,255,1
0,0,0,287,20,0
0,0,0,165,20,0
0,0,0,102,1,0
0,322,1567,12,255,1
1,2599,293,2,230,0
0,520,0,281,255,0
0,44,130,70,236,1
0,333,1234,71,255,1
0,0,0,111,20,0
0,0,0,174,16,0
0,0,0,258,18,0
0,56,52,294,255,1
0,0,0,1,74,0
0,316,9443,5,255,1
4,30,93,1,245,0
0,22,75,1,241,1
4,26,93,1,232,0
0,54,54,511,255,1
0,198,1054,12,255,1
0,244,2864,1,32,1
0,0,0,235,8,0
0,240,458,6,255,1
0,0,0,114,16,0
0,0,0,127,7,0
0,1,1,45,1,0
0,45,98,16,215,1
0,0,0,5,24,0
0,0,0,242,18,0
805,55044,1,49,253,0
4,30,93,1,250,0
0,0,0,275,10,0
0,9,144,1,11,1
0,191,12783,2,255,1
0,222,10372,4,255,1
5,30,93,1,219,0
0,52,50,511,255,1
0,208,3976,28,255,1
0,227,5156,2,132,1
0,205,5089,2,255,1
0,0,0,257,15,0
0,344,2615,3,255,1
0,290,888,8,255,1
0,294,4414,4,255,1
0,44,115,1,233,1
0,0,0,112,4,0
0,0,0,1,1,0
0,227,22145,6,254,1
126,263,0,1,10,0
0,169,1065,1,255,1
0,0,0,128,16,0
0,0,0,188,1,0
0,12,0,1,13,0
0,0,0,256,1,0
0,240,1667,19,255,1
0,0,0,104,4,0
4,27,93,1,212,0
0,54540,8314,4,255,0
0,205,177,7,125,1
0,43,0,2,255,0
0,46,117,1,230,1
0,303,474,3,253,1
0,12127,0,1,27,0
0,0,0,58,255,0
0,1008,0,137,255,0
0,232,3287,15,255,1
0,45,74,168,254,1
4,28,93,1,246,0
5,6,0,2,1,0
0,1,1,20,1,0
0,0,0,246,6,0
0,0,0,484,1,0
0,335,3466,1,255,1
0,0,0,123,18,0
0,44,192,5,26,0
0,0,0,228,4,0
0,0,0,218,11,0
0,355,327,3,255,1
0,0,0,1,86,0
0,0,0,1,15,0
0,20,0,1,43,0
0,0,0,238,4,0
0,54,55,510,255,1
0,202,6008,2,254,1
0,300,1198,5,255,1
0,223,1510,14,255,1
4,32,93,1,185,0
0,0,0,134,5,0
0,0,0,133,4,0
1,1044,327,1,135,1
4,32,93,1,247,0
0,0,0,128,4,0
0,0,0,1,1,0
0,0,0,150,17,0
2062,72564,0,10,243,0
0,244,4930,9,255,1
0,221,5257,1,255,1
0,209,306,20,255,1
0,0,0,214,8,0
0,105,146,1,249,0
0,0,0,249,3,0
0,0,0,107,8,0
0,54540,8314,3,255,0
0,0,0,31,58,0
0,0,0,511,1,0
0,45,45,8,255,1
0,49,0,3,254,0
0,236,5551,11,255,1
0,0,0,296,18,0
0,41,0,4,253,0
0,44,110,1,222,1
0,46,0,5,253,0
0,0,0,106,8,0
0,54540,8314,5,230,0
0,0,0,130,10,0
0,1,1,133,1,0
0,0,0,251,19,0
916,56504,0,77,253,0
0,208,2393,3,255,1
0,0,0,204,1,0
0,22,0,1,249,1
0,0,0,243,17,0
0,12,0,1,13,0
0,18,0,1,83,0
1,0,36,3,37,0
0,258,5579,3,255,1
0,0,0,193,1,0
0,0,0,201,9,0
0,125,174,1,67,0
0,0,0,20,28,0
0,326,2445,1,255,1
0,297,176,3,255,1
0,121,174,1,230,0
281,158,595,1,56,0
0,0,0,222,3,0
0,308,282,2,242,1
0,0,0,211,13,0
28,1053,3081,1,56,1
0,0,0,1,26,0
7625,0,44,1,169,0
0,0,0,206,18,0
0,0,0,239,8,0
0,124,174,1,251,0
0,46,0,1,254,0
0,241,2507,5,246,1
284,152,591,1,17,0
0,44,44,6,252,1
0,0,0,486,1,0
0,240,285,7,255,1
0,0,0,120,19,0
281,158,597,1,5,0
0,52,52,509,255,1
0,0,0,492,1,0
0,304,3222,3,225,1
0,0,0,264,14,0
0,224,2302,5,255,1
0,322,2344,9,255,1
6,30,93,1,249,0
0,1032,0,352,255,0
0,0,0,120,15,0
0,275,5579,4,255,1
2,123,177,1,1,0
0,0,0,210,12,0
0,0,0,242,16,0
0,334,3511,3,255,1
0,229,4913,9,255,1
0,0,0,254,11,0
0,1032,0,510,150,0
1,2235,328,1,162,1
0,0,44,1,132,0
0,198,3127,12,255,1
0,0,0,242,20,0
0,46,46,158,255,1
0,0,0,460,1,0
0,0,0,36,255,0
0,47,47,3,254,0
0,0,0,179,16,0
899,71584,0,33,255,0
0,212,882,33,255,1
0,229,6837,14,255,1
0,1,1,123,1,0
0,328,321,3,255,1
0,0,0,511,1,0
0,216,6028,3,230,1
0,288,301,29,255,1
7686,0,44,1,162,0
0,0,0,398,1,0
0,0,0,510,1,0
0,54,53,509,255,1
0,0,0,1,86,0
0,203,5270,4,255,1
795,57964,1,27,253,0
7550,0,44,1,170,0
0,120,174,2,255,0
0,749,432,1,6,1
912,57964,0,33,255,0
0,308,1474,19,255,1
0,219,487,4,255,1
0,1,1,490,1,0
0,0,0,250,16,0
0,284,294,10,255,1
0,1032,0,366,255,0
0,0,0,119,255,0
0,0,0,137,16,0
0,26,157,1,121,0
0,144,3374,2,255,1
937,11244,0,79,253,0
7634,0,44,1,170,0
282,158,595,1,53,0
0,320,370,17,255,1
0,217,1841,8,252,1
0,641,0,2,78,1
4,31,93,1,133,0
4,26,93,1,103,0
4,32,93,1,46,0
0,229,2698,2,243,1
0,0,0,114,1,0
0,0,0,2,1,0
803,57964,0,63,253,0
0,165,471,5,255,1
0,18,0,1,46,0
0,283,2777,1,255,1
0,33,0,1,10,1
0,1,0,110,20,1
0,0,0,274,18,0
0,291,8195,16,255,1
0,0,0,240,11,0
0,0,0,263,7,0
0,1008,0,87,255,0
0,508,0,505,255,0
0,43,43,199,255,1
0,0,0,162,9,0
0,288,175,15,255,1
0,325,2531,2,2,1
0,0,0,300,14,0
0,7280,0,17,75,1
0,151,2297,1,255,1
0,229,4331,1,243,1
0,0,0,168,9,0
0,28,0,18,18,1
0,36,0,10,10,1
0,0,0,2,11,0
0,143,457,1,254,1
0,0,0,73,64,0
0,0,0,257,7,0
0,0,0,233,11,0
4,32,93,1,132,0
0,105,145,2,254,1
6,0,0,511,1,0
0,1,1,135,1,0
0,0,0,34,70,0
0,54,54,506,254,1
0,0,0,251,9,0
4,28,93,1,237,0
282,164,599,1,2,0
0,302,2507,5,73,1
0,0,0,274,14,0
0,246,672,18,225,1
0,120,174,2,73,0
0,303,260,1,255,1
0,263,777,15,255,1
0,0,0,1,1,0
0,0,0,104,255,0
0,234,21584,2,255,1
0,0,0,176,13,0
0,125,174,1,148,0
0,28,0,73,73,1
0,0,0,146,14,0
0,18,0,1,109,0
0,318,4768,7,255,1
0,241,5381,4,255,1
0,211,1423,5,255,1
0,263,312,9,255,1
0,12,0,1,15,0
0,0,0,472,1,0
0,229,925,1,255,1
1,1525,332,1,85,1
0,0,0,127,16,0
1,2599,293,2,78,0
0,0,0,3,16,0
0,242,2431,5,227,1
0,214,3203,18,255,1
284,160,599,1,9,0
0,209,738,35,255,1
282,156,593,2,1,0
0,243,310,3,255,1
0,199,263,4,255,1
2782,146,105,1,6,0
0,0,0,212,3,0
0,0,85,1,120,1
0,0,0,148,3,0
0,59,0,14,30,1
0,53,55,511,255,1
0,0,0,282,6,0
0,229,258,4,141,1
0,188,34693,5,255,1
0,0,0,482,1,0
0,0,0,147,20,0
0,299,3284,12,255,1
0,338,777,6,255,1
0,0,0,199,1,0
0,251,8735,8,255,1
0,1032,0,251,255,0
0,0,0,3,1,0
0,326,552,7,255,1
0,1008,0,113,255,0
0,287,5146,5,255,1
0,0,0,150,10,0
0,934,336,2,185,1
0,0,0,476,1,0
280,283618,0,1,38,0
0,42,42,8,248,1
0,212,275,2,255,1
0,268,6607,10,255,1
0,255,1738,3,255,1
0,126,174,1,254,0
805,60884,0,39,253,0
0,105,146,1,110,1
1,2185,331,1,113,1
3,0,44,2,32,0
0,64,0,3,3,1
0,0,0,16,25,0
0,0,0,140,16,0
0,0,0,135,12,0
0,105,0,1,78,1
0,0,0,126,6,0
0,0,0,111,8,0
0,6,116,4,146,0
0,214,5354,1,255,1
0,301,1024,13,255,1
0,0,0,150,20,0
0,55,52,380,255,1
0,122,174,1,146,0
0,1032,0,119,133,0
0,44,192,5,2,0
0,0,0,272,7,0
0,0,0,284,13,0
0,0,44,2,58,0
0,0,0,221,1,0
0,105,146,3,253,0
0,208,1711,9,255,1
0,121,174,1,91,0
0,0,0,110,10,0
0,347,1169,8,255,1
0,12,0,2,13,0
0,210,646,20,255,1
0,44,44,38,173,1
0,0,0,1,1,0
0,0,0,72,255,0
0,208,2244,9,251,1
0,0,0,117,19,0
0,0,0,1,85,0
7554,0,44,1,182,0
0,249,0,1,20,0
0,301,1472,6,195,1
0,321,15416,12,255,1
3,0,44,2,22,0
0,105,146,1,152,1
0,208,7670,7,255,1
0,297,2247,16,255,1
0,0,0,132,17,0
0,54540,8314,5,234,0
0,303,261,5,255,1
0,0,0,262,16,0
3,24,154,4,86,0
0,0,0,235,5,0
0,6,137,1,17,1
0,0,44,1,151,0
0,284,6820,2,255,1
0,298,18263,2,255,1
7276,0,44,1,244,0
0,0,0,487,1,0
0,45,138,132,254,1
2054,72564,0,13,244,0
0,0,0,276,16,0
0,0,0,150,10,0
0,0,0,122,2,0
8192,0,15,1,41,0
0,0,0,211,13,0
0,231,10870,21,255,1
0,0,0,95,255,0
0,336,666,8,255,1
0,1032,0,219,255,0
0,250,8706,2,255,1
0,291,770,2,255,1
0,54,53,506,254,1
0,0,0,1,14,0
0,216,1850,13,255,1
0,0,0,23,56,0
0,289,1743,9,255,1
0,0,0,215,13,0
0,0,0,196,1,0
0,1579,332,1,124,1
14,30,93,1,247,0
0,8,0,1,45,0
0,44,44,4,250,1
0,296,283,15,255,1
0,44,113,1,236,1
0,220,1401,25,255,1
803,57964,1,78,253,0
0,124,174,1,127,0
0,0,0,135,3,0
0,0,0,150,6,0
0,323,9518,2,237,1
0,299,324,4,255,1
0,144,36448,1,255,1
0,0,0,222,12,0
0,508,0,223,255,0
0,0,0,444,1,0
0,243,420,3,255,1
0,0,0,1,86,0
1,2599,293,2,174,0
0,54540,8314,5,255,0
0,220,174,21,255,1
3,28,93,1,217,0
0,300,6359,6,38,1
0,306,1075,5,149,1
0,46,155,121,255,1
0,18,0,1,54,0
1,2599,293,3,175,0
0,0,0,138,15,0
0,0,0,2,12,0
796,60884,0,67,253,0
0,291,9107,3,255,1
284,162,597,1,53,0
4,26,93,1,119,0
0,146,2017,2,255,1
0,0,0,8,245,0
0,0,0,213,5,0
0,339,493,6,255,1
281,164,601,1,5,0
0,0,0,110,211,0
0,328,10176,2,231,1
0,0,0,96,5,0
2,1275,324,1,143,1
0,196,24572,3,255,1
0,0,0,3,12,0
1,2599,293,3,240,0
0,335,274,2,255,1
0,0,0,143,6,0
774,87164,0,7,233,0
0,18,0,1,89,0
0,269,2797,7,255,1
5,28,93,1,247,0
0,520,0,147,255,0
0,44,192,5,50,0
0,0,0,252,11,0
0,1,1,52,1,0
0,307,756,27,255,1
0,0,0,126,16,0
0,32,32,1,252,1
0,214,10587,13,255,1
0,221,18217,8,255,1
0,298,2661,17,255,1
280,283618,0,1,27,0
3,33580,7300,4,239,0
0,0,0,436,1,0
0,0,0,75,59,0
0,0,0,111,1,0
0,26,157,1,122,0
0,253,16468,1,255,1
0,0,0,275,8,0
0,0,0,2,51,0
0,0,84,1,178,1
0,154,34311,1,255,1
0,244,6008,5,251,1
0,0,0,137,10,0
0,263,415,19,255,1
0,0,0,231,13,0
0,126,174,2,46,0
0,0,0,274,6,0
799,76944,0,61,253,0
283,160,597,1,88,0
0,122,174,2,248,0
0,0,0,58,255,0
0,273,961,21,255,1
0,0,0,266,10,0
0,1032,0,37,255,0
0,0,0,108,6,0
7522,0,44,1,188,0
0,0,0,123,255,0
0,0,0,1,1,0
0,0,0,1,5,0
0,0,0,138,15,0
3,32,93,1,135,0
0,0,0,505,1,0
0,205,805,19,237,1
0,241,307,10,255,1
0,167,13249,1,255,1
0,345,1108,4,255,1
0,210,924,3,255,1
0,46,82,192,255,1
0,286,2504,12,255,1
0,0,0,99,7,0
0,0,0,121,16,0
0,341,370,7,255,1
0,0,0,1,1,0
0,0,0,219,19,0
283,160,595,1,89,0
0,267,9837,3,255,1
0,329,176,1,255,1
0,262,2337,26,255,1
0,238,10806,4,243,1
0,0,0,240,8,0
0,42,42,11,255,1
0,0,0,256,2,0
0,1032,0,57,255,0
0,259,9526,5,255,1
0,1,0,73,9,1
0,305,2710,31,255,1
0,183,21455,1,255,1
0,0,0,284,7,0
0,0,0,364,1,0
0,1,0,510,9,1
0,1,0,75,2,1
0,508,0,23,255,0
0,50,0,3,253,0
0,0,0,398,1,0
0,0,0,509,1,0
2076,72564,0,9,232,0
0,300,405,3,255,1
0,1008,0,182,255,0
0,0,0,95,17,0
0,0,0,292,13,0
5,32,93,1,56,0
0,54,53,189,255,1
0,0,0,145,6,0
0,168,3176,1,255,1
0,2015,335,1,85,1
0,45,0,3,255,0
0,0,0,308,1,0
0,217,2015,34,255,1
8076,0,15,1,88,0
0,54540,8314,4,236,0
0,0,0,242,14,0
0,231,1711,2,251,1
0,18,0,1,55,0
0,236,579,28,255,1
0,0,0,252,4,0
277,61712,36604,1,1,0
0,312,913,16,255,1
0,30,217,1,4,0
0,0,0,1,21,0
0,12,0,2,8,0
0,0,0,240,10,0
0,917,394,1,41,1
280,283618,0,2,6,0
0,26,157,1,47,0
0,46,0,3,254,0
0,26,157,1,93,0
0,159,14064,1,237,1
92,2458,9336,1,19,0
0,44,75,226,253,1
0,0,0,3,12,0
0,207,1543,12,255,1
0,0,0,91,255,0
1,2599,293,2,164,0
0,249,5656,9,242,1
0,0,0,144,17,0
0,49,0,6,255,0
7505,0,44,1,200,0
0,124,174,1,50,0
0,0,0,510,1,0
0,0,0,1,21,0
0,0,0,274,6,0
0,188,260,5,255,1
0,245,4016,10,255,1
7266,0,44,2,229,0
0,1480,0,2,22,1
0,0,0,226,5,0
0,0,0,374,1,0
0,0,0,31,56,0
0,332,1931,15,255,1
11,6,0,8,1,0
0,46,0,3,255,0
0,0,0,59,255,0
0,206,2201,6,255,1
0,305,1228,1,255,1
0,280,4317,5,255,1
0,0,0,109,6,0
0,1008,0,99,255,0
0,1550,331,1,197,1
0,282,476,7,255,1
0,0,0,226,4,0
0,54540,8314,5,254,0
0,0,0,46,54,0
897,74464,0,31,255,0
0,20,0,1,211,0
0,0,0,1,21,0
0,223,189,24,255,1
792,58624,0,24,254,0
0,309,14691,2,255,1
0,239,1129,2,255,1
0,338,1733,5,255,1
0,0,0,1,5,0
0,0,0,143,14,0
0,0,0,1,1,0
0,307,673,15,255,1
0,197,2027,9,255,1
0,1858,331,2,173,1
801,74024,0,27,252,0
0,209,5888,8,255,1
0,314,3340,9,255,1
0,300,5635,7,172,1
0,0,0,260,13,0
0,307,1745,25,255,1
0,54,51,505,255,1
0,0,0,201,4,0
0,1032,0,510,189,0
0,207,38521,2,153,1
280,283618,0,2,12,0
0,0,0,264,2,0
0,43,43,152,177,1
4,30,93,1,248,0
0,54540,8314,5,243,0
0,0,0,120,3,0
0,190,855,8,255,1
0,301,260,1,255,1
0,0,0,98,4,0
2071,56504,0,8,242,0
0,300,4868,54,255,1
0,0,0,25,1,0
0,42,42,2,251,1
0,0,0,112,1,0
0,0,0,100,9,0
0,1032,0,387,255,0
0,44,57,6,254,1
0,0,0,498,1,0
0,105,147,2,254,1
0,0,0,1,1,1
0,0,0,135,1,0
0,0,0,173,3,0
0,0,0,129,14,0
0,54540,8314,4,255,0
0,201,288,4,255,1
0,0,0,220,3,0
33,292,903,1,26,1
0,265,11286,2,255,1
0,0,44,1,111,0
282,162,599,1,94,0
282,162,599,1,1,0
0,283,13537,3,255,1
0,192,0,2,133,1
0,202,2433,12,255,1
0,198,917,1,255,1
4,28,93,1,245,0
4,32,93,1,38,0
7502,0,44,1,191,0
0,1,0,151,3,1
0,209,2301,1,255,1
0,0,0,1,17,0
0,0,0,176,20,0
0,54540,8314,5,254,0
0,292,17126,18,255,1
0,0,0,196,12,0
0,212,31361,7,255,1
0,322,3091,5,255,1
0,0,0,4,35,0
0,105,146,2,252,0
0,341,3071,33,255,1
0,282,1237,3,253,1
0,212,283,18,255,1
0,225,1148,11,255,1
0,45,77,152,255,1
0,45,45,4,250,1
0,204,1721,7,255,1
282,162,597,1,7,0
0,163,704,33,255,1
0,0,44,2,14,0
818,15424,0,33,253,0
0,202,1253,33,255,1
0,242,278,4,255,1
49,170,15326,1,87,1
280,283618,0,2,20,0
0,245,415,4,255,1
0,0,0,120,4,0
0,0,0,219,8,0
2,24,110,3,88,0
0,12,0,2,2,0
280,283618,0,2,2,0
0,264,1960,1,255,1
0,9,137,1,1,1
283,162,597,1,79,0
0,0,0,234,14,0
0,0,0,1,93,0
0,0,0,511,1,0
0,105,146,1,254,0
0,319,203,1,255,1
0,0,0,224,4,0
0,325,785,3,255,1
0,313,375,2,255,1
0,0,0,229,4,0
0,614,327,1,164,1
0,0,0,510,1,0
0,173,5894,1,255,1
0,1032,0,509,116,0
0,0,0,448,1,0
0,50,0,2,254,0
0,118,174,1,122,0
0,44,44,4,234,1
0,0,0,140,4,0
0,203,2996,37,255,1
0,0,0,102,255,0
0,0,0,246,14,0
0,219,25948,10,255,1
42689,0,0,1,196,1
0,1008,0,277,255,0
0,42,42,9,252,1
0,8,0,1,41,0
0,687,0,1,82,1
0,0,36,3,60,0
0,232,6746,1,255,1
0,221,998,5,255,1
0,0,0,278,20,0
0,0,0,208,9,0
0,1032,0,511,84,0
0,54540,8314,5,243,0
0,160,19492,10,255,1
0,209,449,1,255,1
0,227,881,2,255,1
0,0,0,298,5,0
0,0,0,109,255,0
0,29,29,2,247,1
0,0,0,239,7,0
0,105,146,2,10,1
1,1129,324,1,177,1
0,0,0,338,1,0
0,0,0,1,9,0
0,25,157,1,19,0
0,0,0,97,4,0
0,0,0,103,4,0
0,1,1,159,10,1
0,289,21124,15,246,1
0,0,0,143,7,0
0,12,0,2,32,0
0,268,16193,4,255,1
0,0,0,511,1,0
0,44,110,1,224,1
0,300,1075,4,240,1
0,53,56,509,255,1
0,0,0,278,10,0
0,244,4431,4,26,1
0,1032,0,318,255,0
0,0,0,255,16,0
0,219,7663,12,255,1
0,297,9146,6,255,1
0,105,146,4,255,1
0,242,357,4,255,1
0,0,0,270,14,0
0,205,622,20,255,1
0,0,0,190,10,0
0,259,556,9,255,1
0,340,379,40,255,1
0,868,0,1,6,1
0,79,0,2,38,1
280,283618,0,2,6,0
0,312,1044,11,255,1
0,205,1769,3,255,1
0,1,1,3,5,1
0,310,717,3,255,1
0,0,0,264,20,0
0,0,0,133,16,0
0,12,0,1,8,0
0,258,2658,9,253,1
0,260,3917,10,255,1
0,0,0,90,16,0
0,1008,0,83,255,0
0,0,0,117,11,0
0,269,3198,5,255,1
0,0,0,103,10,0
7216,0,44,1,228,0
0,0,0,1,1,0
900,1562,0,1,3,0
0,183,5248,2,255,1
0,336,1070,23,255,1
0,0,0,115,15,0
0,0,0,160,13,0
0,0,83,2,141,1
0,269,299,6,255,1
0,216,587,7,255,1
0,215,10915,3,255,1
0,0,0,2,1,0
0,196,2094,4,251,1
0,224,22587,14,255,1
0,21,97,4,40,0
0,0,0,148,14,0
0,1,1,43,1,0
0,181,16465,7,255,1
0,300,1134,5,255,1
0,687,335,1,171,1
0,0,0,195,1,0
0,218,305,13,255,1
0,36,0,1,122,1
0,290,1887,9,255,1
0,54,56,510,255,1
0,0,0,221,13,0
0,0,0,107,14,0
0,293,741,25,255,1
0,0,0,1,1,0
0,0,0,215,6,0
0,231,1281,4,255,1
0,0,0,230,5,0
0,0,0,490,1,0
0,0,0,511,1,0
0,0,0,2,40,0
0,36,0,3,29,1
0,289,2863,9,255,1
0,125,188,1,175,0
0,262,382,1,255,1
282,158,595,1,1,0
281,159,595,1,100,0
0,44,110,155,255,1
0,344,698,5,31,1
0,229,732,12,255,1
0,303,4775,11,238,1
0,313,463,9,255,1
8100,0,15,1,84,0
0,0,44,1,96,0
283,160,597,1,29,0
6,50,199,1,19,0
0,196,2127,26,255,1
0,0,0,207,8,0
0,0,0,282,5,0
0,1008,0,392,255,0
0,0,0,1,9,0
0,45,128,103,255,1
0,314,9284,10,255,1
8089,1,15,1,39,0
0,1,1,61,1,0
0,235,1436,17,136,1
1,0,36,3,60,0
7549,0,44,1,189,0
0,328,2261,8,255,1
0,0,44,1,114,0
7418,0,44,1,202,0
4,24,1254,4,85,0
0,0,0,202,12,0
0,0,0,217,18,0
0,0,0,131,7,0
0,233,170,1,255,1
0,0,0,110,255,0
0,321,728,14,255,1
0,0,0,128,11,0
0,30,0,1,123,1
282,162,599,1,99,0
0,303,529,18,52,1
0,0,0,264,1,0
282,160,599,1,25,0
0,28,0,60,60,1
0,102,0,1,35,1
0,224,868,26,255,1
0,336,10114,4,255,1
0,0,0,254,11,0
0,326,2650,3,255,1
0,42,128,81,255,1
0,0,44,2,59,0
0,329,4471,4,255,1
0,125,174,1,106,0
0,330,490,13,255,1
0,153,14086,1,73,1
0,210,650,10,255,1
0,322,2265,1,255,1
0,341,905,6,255,1
0,321,709,7,253,1
0,0,44,1,87,0
0,2726,0,1,78,1
0,121,174,1,254,0
0,317,402,15,255,1
0,42,0,4,255,0
0,0,0,4,127,0
0,54,54,511,255,1
13067,103,2487,1,18,1
0,123,174,1,254,0
0,0,0,104,2,0
0,0,0,168,12,0
0,54540,8314,5,254,0
0,0,0,511,1,0
0,45,0,5,254,0
0,28,0,82,82,1
0,0,0,265,6,0
0,206,365,12,255,1
0,0,0,235,1,0
0,49,0,3,255,0
0,520,0,511,83,0
0,325,2753,4,255,1
0,0,0,105,4,0
0,0,0,271,1,0
0,0,44,1,116,0
0,0,0,179,16,0
0,260,1301,24,255,1
0,0,44,2,60,0
0,1,1,14,4,1
0,0,3,1,80,0
0,54540,8314,4,255,0
0,740,0,2,65,1
0,305,2137,11,255,1
0,204,406,38,255,1
0,607,0,2,6,1
1,2599,293,4,59,0
0,52,50,509,255,1
0,0,0,191,20,0
0,105,146,3,252,0
0,0,0,277,13,0
0,45,110,3,249,1
0,28,0,19,19,0
0,0,0,246,13,0
0,0,0,295,18,0
281,158,597,2,15,0
0,281,5434,6,255,1
7478,0,44,1,188,0
0,0,0,224,9,0
0,298,597,1,255,1
0,310,275,18,255,1
0,247,1733,1,89,1
0,338,568,10,255,1
0,221,9200,9,255,1
0,105,0,1,68,1
0,26,157,1,63,0
0,0,0,128,10,0
0,1,1,460,1,0
0,0,0,238,19,0
0,1008,0,381,255,0
0,282,758,16,255,1
1,2599,293,2,165,0
4,32,93,1,221,0
0,0,0,1,1,0
0,203,4259,21,255,1
0,115,0,5,5,1
0,54540,8314,4,255,0
0,145,1229,20,253,1
0,508,0,50,255,0
0,0,0,462,1,0
0,1,0,65,10,1
0,348,9260,7,255,1
0,0,0,2,20,0
0,0,0,288,4,0
0,0,44,1,151,0
280,283618,0,2,20,0
0,0,0,108,12,0
0,253,1047,30,255,1
0,40,40,2,240,1
0,0,0,139,14,0
0,312,173,5,255,1
0,0,44,1,145,0
5,30,93,1,252,0
0,22,22,1,254,1
0,0,0,274,13,0
0,42,0,2,253,0
0,1032,0,511,154,0
0,228,1452,10,255,1
0,0,0,148,18,0
0,145,9506,1,255,1
0,0,0,1,101,0
0,335,282,12,225,1
0,327,61033,4,253,1
0,214,2335,4,255,1
0,294,3127,5,255,1
0,44,74,155,255,1
0,196,2796,21,255,1
0,45,83,146,255,1
0,0,0,508,1,0
0,237,392,15,255,1
0,1,1,62,1,0
0,371,1297,5,255,1
0,1008,0,430,255,0
0,0,0,1,85,0
0,105,147,4,254,1
0,233,488,12,134,1
0,45,0,4,255,0
0,105,146,1,253,1
280,283618,0,2,8,0
0,0,0,249,5,0
8076,0,15,1,70,0
0,353,6760,1,255,1
0,0,0,270,20,0
0,0,0,214,7,0
0,1,0,12,11,1
7376,0,44,1,228,0
900,62344,0,75,255,0
0,286,1010,33,255,1
0,54540,8314,6,229,0
0,0,0,334,1,0
0,0,0,202,2,0
0,0,0,111,2,0
0,322,329,19,255,1
0,0,0,216,4,0
0,0,0,203,3,0
0,248,2112,10,255,1
0,317,702,2,255,1
0,1,1,48,1,0
0,235,10335,1,251,1
0,240,2043,12,255,1
0,361,259,19,255,1
0,36,0,11,72,1
812,57184,0,45,253,0
6,30,93,1,222,0
0,233,771,9,255,1
0,204,2056,12,255,1
0,1480,0,2,36,1
0,122,174,1,251,0
0,0,0,251,15,0
0,0,0,1,84,0
0,1,0,106,3,1
0,0,0,180,2,0
4,32,93,1,214,0
0,0,0,510,1,0
0,1202,397,1,62,1
801,61504,1,26,253,0
0,321,864,36,255,1
0,0,0,266,18,0
0,0,0,93,6,0
0,53,56,510,255,1
0,8,0,1,20,0
0,1,1,81,1,0
0,203,478,19,255,1
0,44,131,147,255,1
0,54540,8314,3,255,0
0,1008,0,241,255,0
0,34,94,1,227,1
0,326,10206,2,255,1
0,1,0,71,4,1
1,0,44,2,52,0
0,0,4,1,8,1
0,25,157,1,17,0
0,0,0,254,5,0
1,965,328,1,152,1
0,0,0,130,20,0
0,257,397,9,255,1
0,332,2225,2,255,1
0,0,0,134,2,0
0,0,0,263,3,0
0,0,0,244,8,0
